Shipment_ID,Route_Type,Distance_km,Delivery_Time_min,On_Time,Delay_Minutes,Vehicle_Type,Day_of_Week,Region,Fuel_Cost
2564,Highway,948.91,1222.98,1,168.08,Van,Thu,North,3558.94
2565,Urban,896.79,814.38,1,21.1,Bike,Sat,West,2921.03
2566,Urban,480.64,524.1,1,279.11,Truck,Sat,East,1259.8
2567,Highway,679.88,518.03,1,39.89,Truck,Tue,South,4097.88
2568,Rural,374.21,1349.31,1,264.88,Bike,Sat,South,530.61
2569,Rural,1185.88,695.72,1,214.27,Van,Fri,South,3368.07
2570,Urban,953.63,626.46,1,190.91,Bike,Tue,North,3053.06
2571,Highway,801.4,88.61,1,176.05,Truck,Sat,East,4499.66
2572,Rural,591.83,565.56,1,39.34,Truck,Sat,North,2658.29
2573,Urban,440.62,1278.95,1,150.25,Truck,Sun,West,4103.97
2574,Highway,1234.99,1148.65,1,59.01,Truck,Thu,East,1115.71
2575,Rural,679.85,354.74,1,171.54,Bike,Wed,West,2749.31
2576,Rural,754.66,637.19,1,134.2,Van,Fri,East,2686.51
2577,Highway,783.64,318.97,1,203.9,Van,Mon,South,1511.89
2578,Highway,675.31,1432.7,1,294.75,Bike,Thu,East,75.18
2579,Highway,387.85,909.23,0,108.3,Van,Tue,North,3734.04
2580,Highway,184.91,1138.9,1,185.01,Van,Thu,South,2013.53
2581,Urban,152.31,1079.3,1,259.32,Van,Mon,East,1535.46
2582,Highway,1137.41,1314.32,1,27.88,Van,Tue,North,1010.75
2583,Rural,339.17,1425.51,1,240.07,Truck,Fri,North,4266.0
2584,Rural,88.23,77.7,1,71.83,Van,Sun,West,1702.69
2585,Urban,1197.29,1463.69,1,162.08,Bike,Tue,South,1059.56
2586,Rural,235.32,1309.7,0,297.45,Truck,Tue,East,2641.11
2587,Rural,939.59,592.93,1,295.22,Truck,Sun,East,3920.16
2588,Highway,511.27,1260.49,0,94.74,Bike,Mon,South,3032.2
2589,Rural,194.09,1112.74,0,39.53,Van,Tue,West,4802.96
2590,Urban,624.65,1195.88,1,281.46,Truck,Thu,West,4786.01
2591,Highway,27.14,354.42,1,268.06,Bike,Wed,South,4516.74
2592,Highway,1262.36,983.39,1,184.81,Bike,Mon,South,2847.51
2593,Urban,772.68,68.11,1,9.72,Van,Mon,South,3852.94
2594,Highway,213.04,1276.9,1,225.38,Van,Mon,North,1478.09
2595,Highway,359.29,1428.03,1,48.26,Bike,Thu,South,2898.04
2596,Urban,674.72,1003.32,1,282.91,Van,Thu,West,379.15
2597,Highway,287.36,783.62,0,130.54,Bike,Thu,East,1353.99
2598,Urban,406.56,1096.82,1,184.53,Van,Sat,East,1660.44
2599,Urban,803.91,509.75,0,84.32,Van,Thu,West,1838.15
2600,Rural,1249.75,950.79,1,142.52,Bike,Sun,East,847.03
2601,Rural,605.75,1086.89,1,226.39,Bike,Tue,West,462.16
2602,Highway,1076.88,239.74,1,147.6,Van,Mon,North,2912.94
2603,Highway,1315.64,235.9,1,254.16,Bike,Sat,East,2482.05
2604,Urban,328.37,1082.72,0,213.91,Truck,Mon,North,2943.44
2605,Highway,1211.75,664.72,1,23.21,Van,Fri,East,690.06
2606,Urban,1137.32,1337.13,1,182.05,Truck,Wed,South,4741.07
2607,Urban,538.62,488.55,1,183.78,Truck,Tue,North,2096.1
2608,Highway,1484.33,92.37,1,114.27,Truck,Wed,North,2274.89
2609,Urban,397.55,985.32,1,96.82,Bike,Tue,North,2757.48
2610,Rural,385.93,1035.83,1,18.87,Van,Tue,West,3466.13
2611,Highway,1159.53,843.78,1,133.85,Van,Tue,East,1955.05
2612,Rural,654.81,1034.5,0,100.98,Truck,Mon,South,758.59
2613,Highway,499.54,799.92,1,285.32,Bike,Wed,West,3926.45
2614,Urban,272.1,1048.17,1,202.25,Van,Wed,East,1339.76
2615,Highway,1149.17,94.59,1,138.02,Van,Thu,North,2242.19
2616,Rural,1180.55,571.54,1,226.38,Van,Wed,West,3180.03
2617,Urban,852.01,339.9,1,233.63,Truck,Thu,South,4828.56
2618,Highway,1436.18,176.01,1,144.14,Truck,Fri,North,216.25
2619,Highway,480.65,374.12,1,22.73,Truck,Thu,West,2618.4
2620,Highway,333.33,311.23,0,234.17,Truck,Sat,North,4683.81
2621,Rural,1017.81,1460.5,1,27.09,Truck,Tue,East,1312.98
2622,Rural,1138.82,451.22,1,254.25,Van,Mon,East,605.88
2623,Highway,341.23,369.51,1,100.25,Truck,Sat,South,3004.36
2624,Urban,119.53,1257.27,1,191.47,Bike,Tue,East,803.36
2625,Urban,1216.72,646.1,1,222.12,Truck,Sun,East,4400.41
2626,Rural,1464.87,649.55,1,10.56,Truck,Fri,East,3629.7
2627,Urban,968.79,682.08,1,115.38,Truck,Sat,North,649.07
2628,Rural,420.41,642.31,1,181.24,Van,Mon,North,2908.37
2629,Highway,1495.03,510.05,1,254.44,Van,Fri,East,184.22
2630,Rural,1340.43,450.92,1,215.33,Bike,Sat,North,4233.59
2631,Rural,772.5,1326.48,1,268.84,Van,Tue,East,1066.92
2632,Highway,1238.86,267.71,0,24.82,Truck,Mon,South,3672.49
2633,Urban,1224.65,296.16,1,21.55,Bike,Fri,West,576.3
2634,Rural,1402.52,870.43,0,214.06,Bike,Sat,West,2388.5
2635,Rural,1262.18,535.18,1,119.56,Bike,Thu,East,4649.69
2636,Highway,967.3,649.65,1,144.49,Truck,Wed,South,418.67
2637,Urban,915.91,1215.62,1,181.29,Van,Tue,East,1512.09
2638,Rural,703.7,1358.34,0,295.78,Van,Thu,West,3924.0
2639,Highway,941.6,1192.11,1,20.15,Truck,Fri,South,2343.65
2640,Rural,1193.85,375.34,1,32.67,Van,Fri,North,3269.0
2641,Highway,1453.71,1470.56,0,248.79,Truck,Sat,West,4069.44
2642,Urban,703.59,563.87,1,6.16,Truck,Sat,West,3931.05
2643,Urban,862.61,278.53,1,135.14,Bike,Mon,East,2007.1
2644,Urban,669.98,764.26,1,232.24,Van,Thu,South,2181.59
2645,Urban,1004.39,1096.17,1,58.58,Bike,Fri,South,2877.04
2646,Rural,946.73,152.41,1,56.1,Van,Mon,North,657.66
2647,Rural,31.66,962.4,0,93.08,Truck,Wed,South,4354.14
2648,Urban,814.04,1291.37,0,45.0,Bike,Wed,East,512.75
2649,Urban,137.29,414.82,0,203.57,Truck,Mon,South,964.83
2650,Urban,44.44,1048.89,1,60.04,Truck,Thu,South,4726.76
2651,Rural,1187.84,617.87,1,68.06,Bike,Mon,South,1445.1
2652,Urban,391.68,638.78,1,172.48,Bike,Sat,North,1258.87
2653,Urban,514.28,442.8,1,290.2,Van,Mon,North,2155.47
2654,Urban,100.81,947.86,1,274.16,Van,Thu,West,3635.21
2655,Highway,273.35,560.67,1,259.35,Bike,Wed,West,1862.8
2656,Urban,1149.58,1251.43,1,159.28,Van,Fri,North,4379.89
2657,Highway,742.83,1445.47,1,89.33,Truck,Wed,South,789.34
2658,Highway,1321.6,1404.58,1,211.73,Truck,Sat,North,633.82
2659,Urban,598.88,269.8,1,116.87,Truck,Thu,North,433.13
2660,Highway,406.71,50.86,1,233.37,Truck,Sun,East,1526.87
2661,Urban,524.66,674.55,0,4.86,Truck,Tue,South,1037.81
2662,Rural,1070.59,1101.46,0,158.86,Truck,Thu,North,2333.58
2663,Rural,834.73,1466.86,1,101.21,Van,Wed,East,4978.72
2664,Rural,1356.77,1181.63,1,74.71,Bike,Wed,West,4349.28
2665,Rural,905.24,883.41,1,198.55,Bike,Sun,East,4480.07
2666,Highway,742.06,68.74,1,197.51,Van,Thu,South,4162.16
2667,Urban,1179.7,1243.54,0,11.12,Van,Thu,West,1394.97
2668,Urban,1421.56,290.4,1,284.31,Van,Thu,West,1170.31
2669,Urban,536.99,111.74,1,108.56,Bike,Wed,South,3673.95
2670,Rural,378.56,1280.03,1,275.22,Van,Sun,West,3014.88
2671,Rural,926.25,862.39,1,175.12,Van,Sat,West,1070.31
2672,Urban,750.81,218.97,1,195.78,Bike,Mon,East,4838.33
2673,Rural,1483.83,598.22,1,288.15,Van,Tue,West,2149.85
2674,Urban,696.23,155.75,1,246.66,Truck,Mon,South,4081.4
2675,Urban,116.13,967.88,1,42.01,Bike,Sat,West,415.34
2676,Urban,1466.17,445.17,1,1.57,Bike,Wed,East,224.07
2677,Urban,1266.16,1303.16,1,92.58,Bike,Mon,North,2306.24
2678,Urban,271.48,555.96,0,146.56,Van,Thu,West,640.99
2679,Urban,1357.38,757.11,0,219.64,Bike,Fri,South,4897.36
2680,Urban,514.3,123.38,1,198.31,Truck,Thu,North,4069.5
2681,Rural,568.78,435.12,1,93.86,Truck,Tue,West,2297.67
2682,Urban,1360.06,1024.85,1,162.6,Bike,Thu,South,4898.6
2683,Urban,797.52,1112.31,1,195.28,Truck,Fri,East,1229.46
2684,Rural,210.96,386.95,1,154.13,Van,Wed,North,3410.93
2685,Rural,556.74,770.62,1,206.69,Bike,Mon,East,136.77
2686,Rural,1084.54,1231.77,1,145.57,Truck,Thu,East,1892.71
2687,Urban,265.41,588.47,1,158.91,Van,Sat,East,442.66
2688,Highway,887.4,226.64,1,282.23,Bike,Mon,South,1868.5
2689,Highway,1044.43,664.85,1,116.75,Bike,Tue,South,1933.96
2690,Rural,519.06,912.92,1,226.71,Bike,Sun,East,1907.1
2691,Highway,1042.35,40.88,1,100.4,Truck,Sat,East,2101.44
2692,Rural,1326.89,542.39,1,99.56,Bike,Sat,South,3103.42
2693,Urban,710.81,922.93,1,278.0,Truck,Mon,West,987.66
2694,Highway,577.45,1429.31,1,209.6,Van,Tue,North,1210.26
2695,Urban,380.48,630.57,1,278.69,Van,Tue,South,3244.88
2696,Highway,908.29,269.57,1,298.37,Van,Sat,West,2357.87
2697,Urban,1320.38,815.3,1,0.06,Bike,Thu,South,851.5
2698,Highway,490.37,450.06,1,294.95,Van,Sat,South,3946.86
2699,Urban,597.37,345.73,0,30.26,Truck,Sat,North,4657.86
2700,Urban,612.91,897.89,1,21.12,Truck,Sat,South,2353.41
2701,Highway,843.41,1376.35,1,230.34,Truck,Fri,West,3089.45
2702,Urban,346.47,1257.78,1,105.06,Truck,Mon,South,4085.96
2703,Urban,1234.21,297.97,1,275.34,Truck,Tue,North,4820.57
2704,Urban,446.93,1155.84,1,163.35,Truck,Tue,South,4847.29
2705,Highway,1059.52,367.91,0,115.83,Van,Tue,East,4618.05
2706,Highway,772.26,457.33,1,22.03,Bike,Wed,North,4089.26
2707,Urban,880.92,1382.48,0,139.39,Truck,Sat,South,2157.6
2708,Urban,273.52,1369.24,1,83.37,Van,Mon,East,3364.73
2709,Highway,1103.86,277.89,1,22.98,Van,Mon,East,3828.93
2710,Highway,286.99,124.36,1,201.12,Truck,Tue,North,504.91
2711,Urban,174.64,460.88,1,293.2,Van,Mon,North,626.0
2712,Urban,822.29,885.21,1,113.67,Truck,Mon,South,3541.73
2713,Urban,1065.4,1319.03,1,89.18,Bike,Wed,West,3351.22
2714,Rural,79.8,204.69,1,26.99,Truck,Tue,North,4029.1
2715,Highway,108.75,639.99,0,66.94,Bike,Mon,South,963.67
2716,Rural,1205.01,429.47,1,85.49,Van,Fri,East,4686.57
2717,Highway,1214.5,51.95,1,103.25,Van,Tue,East,1229.86
2718,Highway,371.73,1189.02,1,190.19,Truck,Mon,South,718.74
2719,Highway,924.77,1225.53,0,34.46,Van,Wed,North,1655.46
2720,Highway,667.55,355.21,0,17.53,Van,Sat,South,4052.39
2721,Highway,950.88,252.32,1,279.17,Bike,Fri,South,189.78
2722,Highway,1295.0,242.5,1,239.76,Truck,Thu,North,1172.81
2723,Highway,124.39,712.0,1,83.47,Truck,Thu,West,4780.22
2724,Rural,1168.09,392.35,0,191.64,Bike,Sat,West,134.2
2725,Urban,742.08,781.69,0,177.75,Bike,Fri,West,1427.38
2726,Urban,848.37,595.73,1,222.9,Bike,Thu,South,1662.57
2727,Rural,982.63,340.01,1,257.79,Truck,Sun,North,4623.36
2728,Rural,1384.32,1134.25,1,107.33,Bike,Fri,West,4263.48
2729,Rural,89.8,251.03,0,198.25,Truck,Sun,North,2327.44
2730,Rural,49.07,1204.39,1,240.61,Bike,Sat,West,1621.91
2731,Highway,271.5,855.33,1,209.79,Van,Sun,East,4724.92
2732,Urban,1479.74,1253.09,1,276.64,Truck,Sat,East,982.09
2733,Highway,1074.04,37.0,0,148.41,Truck,Mon,North,2410.26
2734,Urban,923.89,1131.31,1,240.79,Truck,Thu,West,2121.27
2735,Urban,75.32,105.73,1,272.92,Van,Thu,North,4679.26
2736,Rural,1319.27,1426.65,1,167.12,Van,Fri,North,3791.26
2737,Highway,1220.07,1063.03,1,5.19,Truck,Mon,North,2343.71
2738,Rural,998.88,500.65,1,245.4,Bike,Mon,South,3054.91
2739,Highway,512.0,500.18,1,253.81,Truck,Tue,West,4542.23
2740,Urban,110.4,1296.39,1,119.96,Truck,Tue,West,4164.58
2741,Rural,872.16,1357.17,1,68.72,Van,Mon,North,3096.49
2742,Rural,1080.94,1340.61,1,293.44,Van,Sat,East,4580.83
2743,Urban,145.89,1218.85,1,165.49,Bike,Sat,North,1932.42
2744,Urban,952.48,1233.98,1,154.85,Bike,Sat,East,3679.24
2745,Urban,433.12,871.97,1,283.82,Truck,Fri,West,129.77
2746,Rural,1147.55,71.5,1,122.43,Truck,Wed,West,2935.72
2747,Highway,811.73,157.56,0,254.44,Bike,Wed,North,728.05
2748,Rural,197.91,984.84,1,210.2,Truck,Tue,South,2645.29
2749,Highway,792.15,619.71,1,290.31,Truck,Thu,West,1270.23
2750,Rural,596.63,863.95,1,128.6,Bike,Wed,West,1934.38
2751,Rural,274.63,369.68,1,272.29,Bike,Thu,West,3971.21
2752,Urban,1263.07,984.64,1,170.66,Bike,Thu,South,340.09
2753,Highway,21.49,386.96,0,142.76,Van,Sun,West,2710.14
2754,Rural,471.63,707.39,1,91.7,Bike,Sat,North,767.12
2755,Rural,23.83,733.72,1,165.81,Van,Sat,East,2887.54
2756,Urban,148.53,291.17,1,171.77,Bike,Sat,West,3186.29
2757,Urban,449.16,1318.03,1,269.52,Bike,Mon,West,951.33
2758,Highway,86.14,802.96,0,211.22,Van,Wed,South,79.54
2759,Rural,896.96,1304.17,1,247.94,Van,Wed,East,472.99
2760,Highway,134.86,415.93,1,230.74,Truck,Thu,East,3463.58
2761,Rural,1054.06,283.33,1,82.99,Truck,Thu,South,1931.49
2762,Highway,83.7,56.48,1,61.74,Truck,Sat,North,1895.83
2763,Urban,93.67,167.98,1,77.54,Van,Mon,West,3474.86
2764,Rural,461.46,246.78,1,43.97,Bike,Sat,East,2510.81
2765,Highway,1345.37,145.92,1,115.79,Van,Fri,East,3203.57
2766,Urban,963.88,1348.41,1,196.17,Bike,Wed,North,4600.68
2767,Urban,1156.35,1369.81,1,161.09,Bike,Sat,North,2558.98
2768,Highway,216.62,1407.92,1,203.76,Bike,Sat,West,3208.27
2769,Rural,1252.02,1441.0,0,106.83,Truck,Wed,South,3216.58
2770,Rural,17.18,753.0,1,61.58,Van,Mon,South,2696.76
2771,Urban,323.52,809.14,1,60.83,Van,Mon,North,3338.95
2772,Rural,926.06,222.32,0,180.26,Truck,Sun,North,4180.01
2773,Rural,565.99,231.47,1,49.29,Bike,Fri,East,4048.76
2774,Rural,1476.37,1165.95,1,119.15,Truck,Thu,North,333.48
2775,Urban,50.36,1287.92,0,63.85,Bike,Wed,East,4761.35
2776,Highway,1497.9,1183.53,1,198.83,Truck,Thu,South,4243.64
2777,Rural,937.32,1256.83,0,184.63,Van,Wed,South,4854.48
2778,Urban,840.27,436.56,1,114.34,Truck,Sun,East,1010.69
2779,Urban,93.97,715.12,1,38.62,Van,Mon,West,2705.22
2780,Highway,413.63,705.02,1,63.55,Bike,Sat,South,2227.47
2781,Rural,1387.37,1493.07,1,141.66,Truck,Sun,West,1915.94
2782,Rural,534.6,1425.29,0,291.62,Truck,Mon,East,2062.25
2783,Highway,994.17,909.77,1,81.23,Truck,Sun,West,4522.92
2784,Highway,1499.25,232.82,0,57.36,Truck,Mon,East,3507.31
2785,Urban,398.29,410.14,1,66.21,Van,Sun,East,1657.51
2786,Urban,866.24,564.73,1,212.44,Van,Fri,North,1925.45
2787,Highway,1046.17,1313.62,1,274.41,Truck,Sun,South,2369.18
2788,Rural,251.12,280.83,1,22.55,Van,Wed,South,1866.3
2789,Urban,227.27,353.03,0,224.79,Truck,Sun,East,1089.86
2790,Urban,687.18,543.6,1,148.38,Van,Mon,West,2204.97
2791,Rural,581.79,1392.56,0,247.56,Van,Sat,North,443.66
2792,Urban,1072.75,770.6,1,126.45,Van,Sun,West,4279.38
2793,Rural,108.92,980.85,0,1.56,Truck,Fri,South,4133.11
2794,Rural,1458.39,599.22,1,204.84,Truck,Thu,West,4465.01
2795,Rural,26.34,307.13,1,242.39,Van,Fri,North,2257.26
2796,Highway,903.97,357.52,1,270.61,Bike,Fri,West,3273.58
2797,Highway,846.14,1209.93,1,170.72,Van,Tue,South,4059.47
2798,Highway,206.4,1343.42,1,36.61,Truck,Thu,East,1608.54
2799,Rural,230.62,754.82,0,110.95,Bike,Tue,South,3185.25
2800,Rural,1190.05,554.78,1,235.28,Truck,Sat,North,2219.25
2801,Highway,1331.91,1217.52,0,148.32,Bike,Sun,East,1899.87
2802,Urban,428.11,1019.45,1,209.77,Bike,Wed,North,4304.39
2803,Rural,659.76,90.08,1,1.41,Truck,Fri,South,3139.19
2804,Urban,535.72,545.59,1,21.9,Van,Fri,West,3135.81
2805,Urban,113.46,1032.79,1,204.35,Truck,Sun,South,826.48
2806,Rural,1011.44,873.31,0,87.06,Truck,Fri,West,1767.25
2807,Rural,1238.66,1467.76,1,116.46,Van,Fri,East,4214.23
2808,Urban,460.79,1303.19,1,192.64,Van,Tue,West,1106.79
2809,Urban,1485.31,117.82,1,33.6,Bike,Wed,West,4853.79
2810,Highway,118.4,1096.88,1,249.81,Bike,Tue,East,4167.79
2811,Highway,994.38,524.4,1,43.33,Van,Fri,North,1374.69
2812,Rural,675.1,1032.66,1,219.98,Truck,Wed,East,585.68
2813,Highway,672.67,937.32,0,87.83,Van,Thu,North,889.3
2814,Highway,689.18,769.48,1,77.99,Van,Tue,East,1248.9
2815,Highway,391.73,1283.84,1,246.38,Van,Sun,West,1226.85
2816,Highway,1074.77,1071.77,1,165.66,Truck,Mon,South,130.58
2817,Urban,1083.76,1337.65,0,61.65,Truck,Thu,West,3590.74
2818,Rural,427.18,443.96,1,0.76,Bike,Thu,North,4886.48
2819,Highway,1253.78,541.75,1,291.91,Van,Fri,South,1467.85
2820,Urban,478.68,944.27,1,129.42,Van,Fri,West,130.58
2821,Urban,1089.01,1450.7,1,119.23,Truck,Thu,West,4595.64
2822,Urban,185.89,576.23,1,15.09,Van,Sun,South,1070.69
2823,Highway,257.21,77.47,1,268.32,Truck,Sun,West,85.41
2824,Highway,477.11,685.46,1,42.18,Bike,Tue,North,1159.41
2825,Rural,892.84,829.58,1,100.64,Bike,Wed,East,564.88
2826,Highway,970.04,1207.45,1,126.33,Bike,Tue,North,3643.93
2827,Highway,597.55,1101.04,1,243.03,Truck,Tue,West,58.13
2828,Urban,121.37,1448.05,1,107.84,Truck,Thu,South,2234.69
2829,Rural,563.58,1180.54,1,159.44,Van,Tue,South,2485.16
2830,Highway,1034.71,468.98,0,128.62,Bike,Sun,South,3931.8
2831,Highway,1008.14,972.83,0,93.55,Truck,Wed,West,2635.7
2832,Urban,244.49,1018.19,1,283.89,Bike,Sun,South,667.45
2833,Urban,16.64,1497.09,1,239.06,Bike,Thu,North,2161.08
2834,Highway,1130.71,233.94,0,52.31,Bike,Tue,North,4676.23
2835,Rural,164.02,311.25,1,166.41,Van,Fri,West,1222.18
2836,Rural,128.11,258.61,0,238.97,Truck,Sat,North,1532.37
2837,Urban,9.04,895.92,1,173.94,Truck,Tue,North,4372.63
2838,Urban,651.74,228.89,1,148.13,Truck,Sat,South,3940.53
2839,Highway,757.38,994.33,1,21.62,Van,Sun,East,1512.81
2840,Urban,958.31,1211.55,0,31.82,Van,Sat,North,3556.45
2841,Highway,447.62,666.21,1,73.57,Van,Sat,West,471.32
2842,Rural,1067.08,854.21,1,154.02,Van,Thu,South,2737.82
2843,Rural,258.15,1371.7,1,296.19,Truck,Thu,North,4361.33
2844,Highway,1248.83,867.26,1,240.68,Van,Sat,West,4220.46
2845,Urban,859.91,336.65,1,33.02,Truck,Fri,West,1054.08
2846,Rural,877.92,534.49,0,215.18,Bike,Thu,South,2689.17
2847,Urban,318.61,808.87,1,243.14,Truck,Sun,West,2022.38
2848,Rural,115.79,257.7,1,124.28,Bike,Sat,East,2826.24
2849,Highway,699.76,930.4,1,99.04,Van,Sat,East,421.61
2850,Highway,925.34,1498.89,1,175.38,Bike,Mon,North,4907.71
2851,Highway,147.09,989.23,1,155.75,Van,Sun,East,2839.4
2852,Rural,1426.05,577.44,1,79.56,Truck,Thu,South,640.48
2853,Urban,1470.72,517.67,1,119.21,Truck,Tue,South,3229.23
2854,Urban,820.46,1399.46,0,163.33,Van,Wed,North,88.18
2855,Urban,1425.35,1311.13,1,173.98,Truck,Tue,East,82.01
2856,Rural,273.27,724.37,0,159.52,Bike,Thu,West,936.78
2857,Rural,43.0,549.52,0,253.83,Bike,Sat,West,1391.1
2858,Rural,63.92,1074.38,0,9.52,Bike,Sun,East,1352.64
2859,Rural,883.33,492.32,1,99.9,Van,Mon,South,2243.7
2860,Rural,97.15,205.52,1,224.95,Bike,Tue,South,2590.31
2861,Urban,1438.03,485.92,1,195.53,Bike,Wed,South,2139.65
2862,Rural,217.19,668.42,1,275.48,Bike,Sat,South,1900.75
2863,Rural,460.56,405.45,1,176.41,Bike,Tue,East,3367.19
2864,Urban,1234.66,348.72,0,191.45,Bike,Fri,North,1279.27
2865,Rural,332.02,39.03,1,211.48,Bike,Mon,East,3157.64
2866,Urban,368.24,957.34,1,55.86,Van,Thu,East,4785.5
2867,Urban,965.25,933.24,1,225.97,Bike,Sun,South,2385.28
2868,Highway,417.75,306.4,1,89.97,Van,Tue,South,2580.43
2869,Highway,330.08,1417.17,1,127.35,Van,Tue,South,3654.98
2870,Highway,385.0,632.07,1,4.2,Van,Sun,North,2561.61
2871,Highway,738.52,67.45,0,253.07,Bike,Tue,North,762.34
2872,Rural,1449.32,353.06,1,286.05,Bike,Tue,South,3072.98
2873,Highway,1249.2,1047.34,0,18.06,Van,Wed,South,2568.43
2874,Urban,430.49,326.38,1,190.56,Van,Fri,East,4759.81
2875,Rural,548.24,109.25,1,288.23,Bike,Sat,East,510.37
2876,Highway,699.45,938.03,1,182.07,Truck,Fri,East,2705.52
2877,Urban,1468.5,791.98,1,239.39,Truck,Mon,South,3103.81
2878,Rural,262.72,1149.06,0,35.44,Truck,Mon,East,3118.48
2879,Rural,539.44,1165.77,1,73.45,Bike,Wed,West,345.52
2880,Highway,1095.49,1441.1,1,103.72,Van,Sun,North,1672.76
2881,Rural,1446.1,113.82,0,294.35,Truck,Sun,East,1349.59
2882,Urban,237.73,87.31,1,234.53,Van,Fri,North,3415.94
2883,Rural,344.93,1481.18,1,265.7,Bike,Mon,East,3690.29
2884,Urban,342.41,977.93,1,146.12,Van,Thu,North,1085.88
2885,Rural,36.29,1081.59,1,215.04,Truck,Fri,South,4139.1
2886,Highway,908.15,171.83,1,219.47,Bike,Tue,West,2450.92
2887,Urban,1007.7,132.62,1,170.68,Van,Fri,North,1351.66
2888,Rural,905.78,265.57,1,263.39,Bike,Thu,East,1533.78
2889,Rural,111.63,657.98,1,47.48,Truck,Tue,South,1354.51
2890,Rural,108.5,191.96,1,17.26,Truck,Fri,West,3041.99
2891,Urban,319.53,686.11,1,91.22,Truck,Tue,South,2658.98
2892,Urban,438.99,855.46,1,26.48,Bike,Tue,South,4696.71
2893,Urban,1180.88,30.49,1,18.09,Bike,Wed,North,1404.76
2894,Highway,243.29,197.94,1,125.73,Truck,Thu,West,1629.93
2895,Highway,70.92,581.54,1,60.15,Bike,Wed,South,82.06
2896,Urban,594.01,108.39,1,237.04,Bike,Fri,East,1526.78
2897,Rural,627.51,226.29,1,173.94,Truck,Sun,South,1291.86
2898,Highway,679.11,370.74,1,108.18,Truck,Sat,East,2039.88
2899,Urban,1241.22,661.51,1,85.96,Van,Sun,South,2503.42
2900,Rural,151.52,1080.81,1,168.94,Truck,Sun,West,3367.74
2901,Highway,1057.39,225.05,1,130.2,Bike,Tue,West,999.85
2902,Rural,510.23,1114.8,0,16.72,Van,Fri,West,2804.27
2903,Rural,468.42,1286.94,1,199.56,Bike,Fri,North,3656.78
2904,Rural,1399.15,987.67,1,149.93,Van,Sat,South,1243.85
2905,Rural,376.46,94.28,1,83.07,Bike,Wed,West,1788.5
2906,Highway,965.59,677.76,1,87.12,Van,Fri,East,1065.34
2907,Highway,416.32,1000.3,0,135.84,Van,Thu,East,599.61
2908,Highway,763.18,1468.41,1,248.28,Bike,Tue,South,3793.21
2909,Urban,1180.51,1429.16,1,126.92,Van,Mon,West,1238.31
2910,Highway,1323.18,611.68,1,251.87,Bike,Sat,North,1869.47
2911,Rural,1258.85,935.42,1,127.46,Bike,Thu,West,1276.05
2912,Highway,875.36,1339.5,1,248.97,Van,Sun,South,266.93
2913,Rural,376.98,1251.64,1,279.46,Truck,Mon,North,3658.5
2914,Urban,993.54,734.75,1,6.17,Truck,Sat,East,3234.48
2915,Rural,1066.31,414.02,1,18.68,Truck,Mon,West,2406.82
2916,Rural,20.98,231.54,0,40.21,Bike,Wed,West,3387.96
2917,Rural,661.62,747.33,1,36.64,Bike,Mon,East,4240.17
2918,Urban,1265.68,1092.58,1,136.34,Truck,Tue,South,3111.39
2919,Highway,736.93,1455.56,0,229.21,Bike,Wed,North,4538.59
2920,Highway,470.51,1296.87,1,288.4,Truck,Thu,East,1047.4
2921,Urban,1308.34,330.23,1,125.33,Bike,Thu,North,4422.62
2922,Rural,238.04,1088.07,1,206.54,Bike,Thu,South,2730.6
2923,Highway,313.64,454.98,1,190.65,Bike,Sat,North,4216.05
2924,Urban,1032.62,1034.7,1,117.96,Truck,Sun,North,3731.86
2925,Highway,531.89,1008.73,1,216.34,Van,Fri,West,335.32
2926,Urban,1070.96,430.47,1,177.59,Bike,Sun,East,4197.09
2927,Rural,240.77,374.55,1,227.98,Bike,Wed,North,1719.58
2928,Highway,382.14,182.79,1,58.09,Truck,Wed,North,2144.52
2929,Urban,239.19,104.29,1,108.08,Truck,Wed,East,104.82
2930,Highway,1429.6,1291.92,1,201.37,Bike,Tue,East,3805.67
2931,Highway,611.08,103.28,1,37.44,Bike,Wed,South,2361.44
2932,Highway,509.14,160.45,1,231.12,Van,Tue,East,4701.11
2933,Highway,26.23,381.11,1,40.03,Bike,Sat,North,1440.94
2934,Urban,234.36,1334.86,0,97.34,Bike,Thu,West,2505.56
2935,Rural,634.6,519.42,1,71.26,Bike,Fri,South,2085.12
2936,Urban,107.41,311.95,1,18.3,Van,Mon,East,3970.94
2937,Urban,768.56,1081.87,1,81.2,Bike,Sun,East,2701.44
2938,Urban,685.25,499.03,1,273.45,Van,Sun,East,2326.4
2939,Rural,1151.92,520.05,1,8.08,Truck,Fri,South,4736.76
2940,Highway,991.41,1116.3,1,5.05,Bike,Fri,South,1920.82
2941,Highway,671.69,399.93,1,211.28,Bike,Sat,East,2475.59
2942,Highway,340.87,1348.24,1,110.06,Bike,Sun,South,2793.0
2943,Rural,1091.66,855.29,0,68.92,Bike,Fri,West,316.63
2944,Highway,1063.25,820.61,1,152.66,Van,Mon,North,2656.24
2945,Rural,234.18,419.19,0,80.0,Truck,Tue,West,1712.21
2946,Highway,1372.55,1257.59,1,117.61,Truck,Thu,North,3268.72
2947,Highway,101.29,871.94,1,214.6,Van,Sat,South,3235.94
2948,Urban,87.28,258.61,1,35.07,Van,Mon,East,3570.93
